LabelId	LabelGSVPanoramaId	LabelTypeId	svImageX	svImageY	originalCanvasX	originalCanvasY	originalHeading	heading	originalPitch	pitch	labelLat	labelLng
8315	TT1V_uxJlQj8XEIcYdbPvA	1	10097	-240	645	297	264	264	-5	-5	34.053834	-118.248716
8315	TT1V_uxJlQj8XEIcYdbPvA	1	10099	-261	647	315	264	264	-5	-5	34.053834	-118.248716
8315	TT1V_uxJlQj8XEIcYdbPvA	1	9928	-269	498	322	264	264	-5	-5	34.053834	-118.248716
8315	TT1V_uxJlQj8XEIcYdbPvA	1	9767	-266	358	319	264	264	-5	-5	34.053834	-118.248716
8315	TT1V_uxJlQj8XEIcYdbPvA	1	9668	-258	272	312	264	264	-5	-5	34.053834	-118.248716
8316	TT1V_uxJlQj8XEIcYdbPvA	1	7453	-375	553	178	196	196	-12	-12	34.053834	-118.248716
8316	TT1V_uxJlQj8XEIcYdbPvA	1	7450	-347	550	154	196	196	-12	-12	34.053834	-118.248716
8316	TT1V_uxJlQj8XEIcYdbPvA	1	7099	-314	245	125	196	196	-12	-12	34.053834	-118.248716
8316	TT1V_uxJlQj8XEIcYdbPvA	1	6876	-398	51	198	196	196	-12	-12	34.053834	-118.248716
8316	TT1V_uxJlQj8XEIcYdbPvA	1	7116	-546	260	325	196	196	-12	-12	34.053834	-118.248716
8316	TT1V_uxJlQj8XEIcYdbPvA	1	7136	-568	277	344	196	196	-12	-12	34.053834	-118.248716
8316	TT1V_uxJlQj8XEIcYdbPvA	1	7236	-515	364	298	196	196	-12	-12	34.053834	-118.248716
8316	TT1V_uxJlQj8XEIcYdbPvA	1	7433	-408	535	206	196	196	-12	-12	34.053834	-118.248716
8317	TT1V_uxJlQj8XEIcYdbPvA	1	6271	-645	182	316	181	181	-13	-13	34.053834	-118.248716
8317	TT1V_uxJlQj8XEIcYdbPvA	1	6264	-570	179	284	181	181	-13	-13	34.053834	-118.248716
8317	TT1V_uxJlQj8XEIcYdbPvA	1	6627	-466	337	239	181	181	-13	-13	34.053834	-118.248716
8317	TT1V_uxJlQj8XEIcYdbPvA	1	6883	-459	448	236	181	181	-13	-13	34.053834	-118.248716
8317	TT1V_uxJlQj8XEIcYdbPvA	1	7085	-540	536	271	181	181	-13	-13	34.053834	-118.248716
8317	TT1V_uxJlQj8XEIcYdbPvA	1	7099	-584	542	290	181	181	-13	-13	34.053834	-118.248716
8317	TT1V_uxJlQj8XEIcYdbPvA	1	6936	-640	471	314	181	181	-13	-13	34.053834	-118.248716
8317	TT1V_uxJlQj8XEIcYdbPvA	1	6556	-680	306	331	181	181	-13	-13	34.053834	-118.248716
8318	TT1V_uxJlQj8XEIcYdbPvA	1	3995	-773	471	325	94	94	-10	-10	34.053834	-118.248716
8318	TT1V_uxJlQj8XEIcYdbPvA	1	3985	-662	469	301	94	94	-10	-10	34.053834	-118.248716
8318	TT1V_uxJlQj8XEIcYdbPvA	1	3719	-536	411	274	94	94	-10	-10	34.053834	-118.248716
8318	TT1V_uxJlQj8XEIcYdbPvA	1	3420	-555	346	278	94	94	-10	-10	34.053834	-118.248716
8318	TT1V_uxJlQj8XEIcYdbPvA	1	3102	-531	277	273	94	94	-10	-10	34.053834	-118.248716
8318	TT1V_uxJlQj8XEIcYdbPvA	1	2762	-662	203	301	94	94	-10	-10	34.053834	-118.248716
8318	TT1V_uxJlQj8XEIcYdbPvA	1	2762	-759	203	322	94	94	-10	-10	34.053834	-118.248716
8318	TT1V_uxJlQj8XEIcYdbPvA	1	3148	-829	287	337	94	94	-10	-10	34.053834	-118.248716
8318	TT1V_uxJlQj8XEIcYdbPvA	1	3714	-801	410	331	94	94	-10	-10	34.053834	-118.248716
8319	vf5q8G-quuZChSPB5mvQnw	1	3117	-560	370	266	83	83	-12	-12	33.901275	-118.22594
8319	vf5q8G-quuZChSPB5mvQnw	1	2749	-509	290	255	83	83	-12	-12	33.901275	-118.22594
8319	vf5q8G-quuZChSPB5mvQnw	1	2575	-681	252	292	83	83	-12	-12	33.901275	-118.22594
8319	vf5q8G-quuZChSPB5mvQnw	1	2588	-737	255	304	83	83	-12	-12	33.901275	-118.22594
8319	vf5q8G-quuZChSPB5mvQnw	1	2759	-737	292	304	83	83	-12	-12	33.901275	-118.22594
8319	vf5q8G-quuZChSPB5mvQnw	1	3044	-695	354	295	83	83	-12	-12	33.901275	-118.22594
8319	vf5q8G-quuZChSPB5mvQnw	1	3099	-634	366	282	83	83	-12	-12	33.901275	-118.22594
8320	vf5q8G-quuZChSPB5mvQnw	1	11796	-1249	567	330	293	293	-22	-22	33.901275	-118.22594
8320	vf5q8G-quuZChSPB5mvQnw	1	11814	-901	571	255	293	293	-22	-22	33.901275	-118.22594
8320	vf5q8G-quuZChSPB5mvQnw	1	11272	-826	453	239	293	293	-22	-22	33.901275	-118.22594
8320	vf5q8G-quuZChSPB5mvQnw	1	10720	-966	333	269	293	293	-22	-22	33.901275	-118.22594
8320	vf5q8G-quuZChSPB5mvQnw	1	10706	-1017	330	280	293	293	-22	-22	33.901275	-118.22594
8320	vf5q8G-quuZChSPB5mvQnw	1	10789	-1161	348	311	293	293	-22	-22	33.901275	-118.22594
8320	vf5q8G-quuZChSPB5mvQnw	1	10954	-1300	384	341	293	293	-22	-22	33.901275	-118.22594
8320	vf5q8G-quuZChSPB5mvQnw	1	11258	-1347	450	351	293	293	-22	-22	33.901275	-118.22594
8320	vf5q8G-quuZChSPB5mvQnw	1	11598	-1333	524	348	293	293	-22	-22	33.901275	-118.22594
8321	Aw67wmndIEG7DT3jLFXH6g	1	12650	-625	424	283	334	334	-12	-12	38.898319	-77.043499
8321	Aw67wmndIEG7DT3jLFXH6g	1	12654	-551	425	267	334	334	-12	-12	38.898319	-77.043499
8321	Aw67wmndIEG7DT3jLFXH6g	1	12144	-565	314	270	334	334	-12	-12	38.898319	-77.043499
8321	Aw67wmndIEG7DT3jLFXH6g	1	12024	-611	288	280	334	334	-12	-12	38.898319	-77.043499
8321	Aw67wmndIEG7DT3jLFXH6g	1	12052	-793	294	319	334	334	-12	-12	38.898319	-77.043499
8321	Aw67wmndIEG7DT3jLFXH6g	1	12052	-858	294	333	334	334	-12	-12	38.898319	-77.043499
8321	Aw67wmndIEG7DT3jLFXH6g	1	12277	-816	343	324	334	334	-12	-12	38.898319	-77.043499
8321	Aw67wmndIEG7DT3jLFXH6g	1	12571	-700	407	299	334	334	-12	-12	38.898319	-77.043499
8322	Aw67wmndIEG7DT3jLFXH6g	1	11601	-855	416	331	307	307	-12	-12	38.898319	-77.043499
8322	Aw67wmndIEG7DT3jLFXH6g	1	11683	-618	434	280	307	307	-12	-12	38.898319	-77.043499
8322	Aw67wmndIEG7DT3jLFXH6g	1	11513	-544	397	264	307	307	-12	-12	38.898319	-77.043499
8322	Aw67wmndIEG7DT3jLFXH6g	1	10975	-576	280	271	307	307	-12	-12	38.898319	-77.043499
8322	Aw67wmndIEG7DT3jLFXH6g	1	10984	-646	282	286	307	307	-12	-12	38.898319	-77.043499
8322	Aw67wmndIEG7DT3jLFXH6g	1	11104	-720	308	302	307	307	-12	-12	38.898319	-77.043499
8322	Aw67wmndIEG7DT3jLFXH6g	1	11352	-818	362	323	307	307	-12	-12	38.898319	-77.043499
8323	Aw67wmndIEG7DT3jLFXH6g	1	8446	-723	508	313	210	210	-10	-10	38.898319	-77.043499
8323	Aw67wmndIEG7DT3jLFXH6g	1	8442	-653	507	298	210	210	-10	-10	38.898319	-77.043499
8323	Aw67wmndIEG7DT3jLFXH6g	1	8161	-551	446	276	210	210	-10	-10	38.898319	-77.043499
8323	Aw67wmndIEG7DT3jLFXH6g	1	7885	-584	386	283	210	210	-10	-10	38.898319	-77.043499
8323	Aw67wmndIEG7DT3jLFXH6g	1	7839	-751	376	319	210	210	-10	-10	38.898319	-77.043499
8323	Aw67wmndIEG7DT3jLFXH6g	1	7862	-784	381	326	210	210	-10	-10	38.898319	-77.043499
8323	Aw67wmndIEG7DT3jLFXH6g	1	8041	-779	420	325	210	210	-10	-10	38.898319	-77.043499
8323	Aw67wmndIEG7DT3jLFXH6g	1	8313	-751	479	319	210	210	-10	-10	38.898319	-77.043499
8324	Aw67wmndIEG7DT3jLFXH6g	1	7620	-770	467	326	193	193	-10	-10	38.898319	-77.043499
8324	Aw67wmndIEG7DT3jLFXH6g	1	7845	-607	516	291	193	193	-10	-10	38.898319	-77.043499
8324	Aw67wmndIEG7DT3jLFXH6g	1	7707	-546	486	278	193	193	-10	-10	38.898319	-77.043499
8324	Aw67wmndIEG7DT3jLFXH6g	1	7344	-584	407	286	193	193	-10	-10	38.898319	-77.043499
8324	Aw67wmndIEG7DT3jLFXH6g	1	7348	-626	408	295	193	193	-10	-10	38.898319	-77.043499
8324	Aw67wmndIEG7DT3jLFXH6g	1	7454	-700	431	311	193	193	-10	-10	38.898319	-77.043499
8325	Aw67wmndIEG7DT3jLFXH6g	1	5226	-546	418	313	138	138	-10	-10	38.898319	-77.043499
8325	Aw67wmndIEG7DT3jLFXH6g	1	5488	-465	532	278	138	138	-10	-10	38.898319	-77.043499
8325	Aw67wmndIEG7DT3jLFXH6g	1	5481	-449	529	271	138	138	-10	-10	38.898319	-77.043499
8325	Aw67wmndIEG7DT3jLFXH6g	1	5463	-437	521	266	138	138	-10	-10	38.898319	-77.043499
8325	Aw67wmndIEG7DT3jLFXH6g	1	5233	-414	421	256	138	138	-10	-10	38.898319	-77.043499
8325	Aw67wmndIEG7DT3jLFXH6g	1	5136	-435	379	265	138	138	-10	-10	38.898319	-77.043499
8325	Aw67wmndIEG7DT3jLFXH6g	1	5148	-477	384	283	138	138	-10	-10	38.898319	-77.043499
8326	Aw67wmndIEG7DT3jLFXH6g	1	4963	-583	406	342	131	131	-9	-9	38.898319	-77.043499
8326	Aw67wmndIEG7DT3jLFXH6g	1	4953	-483	402	299	131	131	-9	-9	38.898319	-77.043499
8326	Aw67wmndIEG7DT3jLFXH6g	1	4776	-452	325	286	131	131	-9	-9	38.898319	-77.043499
8326	Aw67wmndIEG7DT3jLFXH6g	1	4528	-504	217	308	131	131	-9	-9	38.898319	-77.043499
8326	Aw67wmndIEG7DT3jLFXH6g	1	4544	-520	224	315	131	131	-9	-9	38.898319	-77.043499
8326	Aw67wmndIEG7DT3jLFXH6g	1	4677	-562	282	333	131	131	-9	-9	38.898319	-77.043499
8326	Aw67wmndIEG7DT3jLFXH6g	1	4786	-569	329	336	131	131	-9	-9	38.898319	-77.043499
8327	Aw67wmndIEG7DT3jLFXH6g	1	2615	-630	364	325	70	70	-6	-6	38.898319	-77.043499
8327	Aw67wmndIEG7DT3jLFXH6g	1	2601	-579	361	314	70	70	-6	-6	38.898319	-77.043499
8327	Aw67wmndIEG7DT3jLFXH6g	1	2279	-528	291	303	70	70	-6	-6	38.898319	-77.043499
8327	Aw67wmndIEG7DT3jLFXH6g	1	2049	-541	241	306	70	70	-6	-6	38.898319	-77.043499
8327	Aw67wmndIEG7DT3jLFXH6g	1	1792	-621	185	323	70	70	-6	-6	38.898319	-77.043499
8327	Aw67wmndIEG7DT3jLFXH6g	1	1782	-672	183	334	70	70	-6	-6	38.898319	-77.043499
8327	Aw67wmndIEG7DT3jLFXH6g	1	2091	-727	250	346	70	70	-6	-6	38.898319	-77.043499
8327	Aw67wmndIEG7DT3jLFXH6g	1	2445	-709	327	342	70	70	-6	-6	38.898319	-77.043499
8328	EdH0DfAx0G8XJ2seAU8acg	1	13565	-1490	433	285	358	358	-35	-35	52.128822	-106.663892
8328	EdH0DfAx0G8XJ2seAU8acg	1	13767	-1146	477	211	358	358	-35	-35	52.128822	-106.663892
8328	EdH0DfAx0G8XJ2seAU8acg	1	12428	-955	186	170	358	358	-35	-35	52.128822	-106.663892
8328	EdH0DfAx0G8XJ2seAU8acg	1	11830	-1243	56	232	358	358	-35	-35	52.128822	-106.663892
8328	EdH0DfAx0G8XJ2seAU8acg	1	11904	-1359	72	257	358	358	-35	-35	52.128822	-106.663892
8328	EdH0DfAx0G8XJ2seAU8acg	1	12226	-1443	142	275	358	358	-35	-35	52.128822	-106.663892
8328	EdH0DfAx0G8XJ2seAU8acg	1	12612	-1508	226	289	358	358	-35	-35	52.128822	-106.663892
8328	EdH0DfAx0G8XJ2seAU8acg	1	13091	-1555	330	299	358	358	-35	-35	52.128822	-106.663892
8329	EdH0DfAx0G8XJ2seAU8acg	1	1650	-774	461	313	38	38	-16	-16	52.128822	-106.663892
8329	EdH0DfAx0G8XJ2seAU8acg	1	1425	-746	363	301	38	38	-16	-16	52.128822	-106.663892
8329	EdH0DfAx0G8XJ2seAU8acg	1	1234	-495	280	193	38	38	-16	-16	52.128822	-106.663892
8329	EdH0DfAx0G8XJ2seAU8acg	1	1629	-439	452	169	38	38	-16	-16	52.128822	-106.663892
8329	EdH0DfAx0G8XJ2seAU8acg	1	1685	-472	476	183	38	38	-16	-16	52.128822	-106.663892
8329	EdH0DfAx0G8XJ2seAU8acg	1	1724	-532	493	209	38	38	-16	-16	52.128822	-106.663892
8329	EdH0DfAx0G8XJ2seAU8acg	1	1749	-611	504	243	38	38	-16	-16	52.128822	-106.663892
8329	EdH0DfAx0G8XJ2seAU8acg	1	1740	-679	500	272	38	38	-16	-16	52.128822	-106.663892
8330	EdH0DfAx0G8XJ2seAU8acg	1	3336	-272	362	246	90	90	-7	-7	52.128822	-106.663892
8330	EdH0DfAx0G8XJ2seAU8acg	1	3341	-197	364	214	90	90	-7	-7	52.128822	-106.663892
8330	EdH0DfAx0G8XJ2seAU8acg	1	3150	-193	281	212	90	90	-7	-7	52.128822	-106.663892
8330	EdH0DfAx0G8XJ2seAU8acg	1	3143	-232	278	229	90	90	-7	-7	52.128822	-106.663892
8330	EdH0DfAx0G8XJ2seAU8acg	1	3108	-255	263	239	90	90	-7	-7	52.128822	-106.663892
8330	EdH0DfAx0G8XJ2seAU8acg	1	3085	-279	253	249	90	90	-7	-7	52.128822	-106.663892
8330	EdH0DfAx0G8XJ2seAU8acg	1	3210	-283	307	251	90	90	-7	-7	52.128822	-106.663892
8331	EdH0DfAx0G8XJ2seAU8acg	1	3833	-181	376	219	103	103	-6	-6	52.128822	-106.663892
8331	EdH0DfAx0G8XJ2seAU8acg	1	3630	-163	288	211	103	103	-6	-6	52.128822	-106.663892
8331	EdH0DfAx0G8XJ2seAU8acg	1	3605	-214	277	233	103	103	-6	-6	52.128822	-106.663892
8331	EdH0DfAx0G8XJ2seAU8acg	1	3651	-235	297	242	103	103	-6	-6	52.128822	-106.663892
8331	EdH0DfAx0G8XJ2seAU8acg	1	3722	-235	328	242	103	103	-6	-6	52.128822	-106.663892
8331	EdH0DfAx0G8XJ2seAU8acg	1	3796	-216	360	234	103	103	-6	-6	52.128822	-106.663892
8332	EdH0DfAx0G8XJ2seAU8acg	1	5318	-156	146	251	150	150	-4	-4	52.128822	-106.663892
8332	EdH0DfAx0G8XJ2seAU8acg	1	5318	-148	146	244	150	150	-4	-4	52.128822	-106.663892
8332	EdH0DfAx0G8XJ2seAU8acg	1	5436	-141	249	238	150	150	-4	-4	52.128822	-106.663892
8332	EdH0DfAx0G8XJ2seAU8acg	1	5539	-148	338	244	150	150	-4	-4	52.128822	-106.663892
8332	EdH0DfAx0G8XJ2seAU8acg	1	5577	-179	371	271	150	150	-4	-4	52.128822	-106.663892
8332	EdH0DfAx0G8XJ2seAU8acg	1	5520	-179	322	271	150	150	-4	-4	52.128822	-106.663892
8332	EdH0DfAx0G8XJ2seAU8acg	1	5405	-168	222	261	150	150	-4	-4	52.128822	-106.663892
8333	EdH0DfAx0G8XJ2seAU8acg	1	5832	-186	221	284	162	162	-4	-4	52.128822	-106.663892
8333	EdH0DfAx0G8XJ2seAU8acg	1	5827	-165	216	266	162	162	-4	-4	52.128822	-106.663892
8333	EdH0DfAx0G8XJ2seAU8acg	1	5847	-157	234	259	162	162	-4	-4	52.128822	-106.663892
8333	EdH0DfAx0G8XJ2seAU8acg	1	5955	-151	328	254	162	162	-4	-4	52.128822	-106.663892
8333	EdH0DfAx0G8XJ2seAU8acg	1	6098	-163	452	264	162	162	-4	-4	52.128822	-106.663892
8333	EdH0DfAx0G8XJ2seAU8acg	1	6117	-168	469	269	162	162	-4	-4	52.128822	-106.663892
8333	EdH0DfAx0G8XJ2seAU8acg	1	6090	-180	445	279	162	162	-4	-4	52.128822	-106.663892
8333	EdH0DfAx0G8XJ2seAU8acg	1	5970	-185	341	283	162	162	-4	-4	52.128822	-106.663892
8333	EdH0DfAx0G8XJ2seAU8acg	1	5881	-185	263	283	162	162	-4	-4	52.128822	-106.663892
8334	EdH0DfAx0G8XJ2seAU8acg	1	6911	-265	402	331	186	186	-4	-4	52.128822	-106.663892
8334	EdH0DfAx0G8XJ2seAU8acg	1	6982	-262	464	329	186	186	-4	-4	52.128822	-106.663892
8334	EdH0DfAx0G8XJ2seAU8acg	1	7021	-212	498	286	186	186	-4	-4	52.128822	-106.663892
8334	EdH0DfAx0G8XJ2seAU8acg	1	6846	-198	346	274	186	186	-4	-4	52.128822	-106.663892
8335	EdH0DfAx0G8XJ2seAU8acg	1	6960	-276	448	345	185	185	-4	-4	52.128822	-106.663892
8335	EdH0DfAx0G8XJ2seAU8acg	1	7022	-215	502	293	185	185	-4	-4	52.128822	-106.663892
8335	EdH0DfAx0G8XJ2seAU8acg	1	6847	-199	350	279	185	185	-4	-4	52.128822	-106.663892
8335	EdH0DfAx0G8XJ2seAU8acg	1	6839	-230	343	306	185	185	-4	-4	52.128822	-106.663892
8335	EdH0DfAx0G8XJ2seAU8acg	1	6869	-254	369	326	185	185	-4	-4	52.128822	-106.663892
8335	EdH0DfAx0G8XJ2seAU8acg	1	6908	-271	403	341	185	185	-4	-4	52.128822	-106.663892
8336	EdH0DfAx0G8XJ2seAU8acg	1	7309	-330	198	225	203	203	-9	-9	52.128822	-106.663892
8336	EdH0DfAx0G8XJ2seAU8acg	1	7304	-287	194	188	203	203	-9	-9	52.128822	-106.663892
8336	EdH0DfAx0G8XJ2seAU8acg	1	7588	-285	441	186	203	203	-9	-9	52.128822	-106.663892
8336	EdH0DfAx0G8XJ2seAU8acg	1	7618	-326	467	221	203	203	-9	-9	52.128822	-106.663892
8336	EdH0DfAx0G8XJ2seAU8acg	1	7586	-340	439	233	203	203	-9	-9	52.128822	-106.663892
8336	EdH0DfAx0G8XJ2seAU8acg	1	7444	-337	316	231	203	203	-9	-9	52.128822	-106.663892
8337	T16fWYlfnKbZEXr-BoLp7Q	2	12350	-502	216	297	343	343	-10	-10	52.11979	-106.643958
8337	T16fWYlfnKbZEXr-BoLp7Q	2	12348	-449	215	274	343	343	-10	-10	52.11979	-106.643958
8337	T16fWYlfnKbZEXr-BoLp7Q	2	12403	-388	239	248	343	343	-10	-10	52.11979	-106.643958
8337	T16fWYlfnKbZEXr-BoLp7Q	2	12492	-400	278	253	343	343	-10	-10	52.11979	-106.643958
8337	T16fWYlfnKbZEXr-BoLp7Q	2	12598	-379	324	244	343	343	-10	-10	52.11979	-106.643958
8337	T16fWYlfnKbZEXr-BoLp7Q	2	12709	-337	372	226	343	343	-10	-10	52.11979	-106.643958
8337	T16fWYlfnKbZEXr-BoLp7Q	2	12881	-360	447	236	343	343	-10	-10	52.11979	-106.643958
8337	T16fWYlfnKbZEXr-BoLp7Q	2	12886	-384	449	246	343	343	-10	-10	52.11979	-106.643958
8337	T16fWYlfnKbZEXr-BoLp7Q	2	12835	-416	427	260	343	343	-10	-10	52.11979	-106.643958
8337	T16fWYlfnKbZEXr-BoLp7Q	2	12697	-453	367	276	343	343	-10	-10	52.11979	-106.643958
8337	T16fWYlfnKbZEXr-BoLp7Q	2	12483	-488	274	291	343	343	-10	-10	52.11979	-106.643958
8338	T16fWYlfnKbZEXr-BoLp7Q	1	1400	-387	444	246	33	33	-10	-10	52.11979	-106.643958
8338	T16fWYlfnKbZEXr-BoLp7Q	1	1400	-359	444	234	33	33	-10	-10	52.11979	-106.643958
8338	T16fWYlfnKbZEXr-BoLp7Q	1	1335	-315	416	215	33	33	-10	-10	52.11979	-106.643958
8338	T16fWYlfnKbZEXr-BoLp7Q	1	1197	-322	356	218	33	33	-10	-10	52.11979	-106.643958
8338	T16fWYlfnKbZEXr-BoLp7Q	1	1029	-299	283	208	33	33	-10	-10	52.11979	-106.643958
8338	T16fWYlfnKbZEXr-BoLp7Q	1	907	-297	230	207	33	33	-10	-10	52.11979	-106.643958
8338	T16fWYlfnKbZEXr-BoLp7Q	1	786	-334	177	223	33	33	-10	-10	52.11979	-106.643958
8338	T16fWYlfnKbZEXr-BoLp7Q	1	783	-345	176	228	33	33	-10	-10	52.11979	-106.643958
8338	T16fWYlfnKbZEXr-BoLp7Q	1	878	-366	217	237	33	33	-10	-10	52.11979	-106.643958
8338	T16fWYlfnKbZEXr-BoLp7Q	1	1016	-392	277	248	33	33	-10	-10	52.11979	-106.643958
8338	T16fWYlfnKbZEXr-BoLp7Q	1	1209	-394	361	249	33	33	-10	-10	52.11979	-106.643958
8339	T16fWYlfnKbZEXr-BoLp7Q	2	4867	-811	503	303	123	123	-18	-18	52.11979	-106.643958
8339	T16fWYlfnKbZEXr-BoLp7Q	2	4858	-760	499	281	123	123	-18	-18	52.11979	-106.643958
8339	T16fWYlfnKbZEXr-BoLp7Q	2	4501	-590	344	208	123	123	-18	-18	52.11979	-106.643958
8339	T16fWYlfnKbZEXr-BoLp7Q	2	4253	-632	236	226	123	123	-18	-18	52.11979	-106.643958
8339	T16fWYlfnKbZEXr-BoLp7Q	2	4388	-790	295	294	123	123	-18	-18	52.11979	-106.643958
8339	T16fWYlfnKbZEXr-BoLp7Q	2	4542	-811	362	303	123	123	-18	-18	52.11979	-106.643958
8339	T16fWYlfnKbZEXr-BoLp7Q	2	4692	-818	427	306	123	123	-18	-18	52.11979	-106.643958
8340	T16fWYlfnKbZEXr-BoLp7Q	2	8905	-950	378	270	239	239	-22	-22	52.11979	-106.643958
8340	T16fWYlfnKbZEXr-BoLp7Q	2	9172	-703	436	217	239	239	-22	-22	52.11979	-106.643958
8340	T16fWYlfnKbZEXr-BoLp7Q	2	8809	-633	357	202	239	239	-22	-22	52.11979	-106.643958
8340	T16fWYlfnKbZEXr-BoLp7Q	2	8284	-870	243	253	239	239	-22	-22	52.11979	-106.643958
8340	T16fWYlfnKbZEXr-BoLp7Q	2	8284	-922	243	264	239	239	-22	-22	52.11979	-106.643958
8340	T16fWYlfnKbZEXr-BoLp7Q	2	8450	-963	279	273	239	239	-22	-22	52.11979	-106.643958
8340	T16fWYlfnKbZEXr-BoLp7Q	2	8685	-959	330	272	239	239	-22	-22	52.11979	-106.643958
8341	Y1uI59ji9bhzy0yPEN57AQ	1	2425	-818	319	308	71	71	-14	-14	39.292403	-76.611988
8341	Y1uI59ji9bhzy0yPEN57AQ	1	2471	-725	329	288	71	71	-14	-14	39.292403	-76.611988
8341	Y1uI59ji9bhzy0yPEN57AQ	1	1873	-604	199	262	71	71	-14	-14	39.292403	-76.611988
8341	Y1uI59ji9bhzy0yPEN57AQ	1	1349	-748	85	293	71	71	-14	-14	39.292403	-76.611988
8341	Y1uI59ji9bhzy0yPEN57AQ	1	1340	-818	83	308	71	71	-14	-14	39.292403	-76.611988
8341	Y1uI59ji9bhzy0yPEN57AQ	1	1491	-883	116	322	71	71	-14	-14	39.292403	-76.611988
8341	Y1uI59ji9bhzy0yPEN57AQ	1	1740	-962	170	339	71	71	-14	-14	39.292403	-76.611988
8341	Y1uI59ji9bhzy0yPEN57AQ	1	2066	-939	241	334	71	71	-14	-14	39.292403	-76.611988
8342	Y1uI59ji9bhzy0yPEN57AQ	1	11155	-729	378	280	299	299	-15	-15	39.292403	-76.611988
8342	Y1uI59ji9bhzy0yPEN57AQ	1	11169	-683	381	270	299	299	-15	-15	39.292403	-76.611988
8342	Y1uI59ji9bhzy0yPEN57AQ	1	11082	-571	362	246	299	299	-15	-15	39.292403	-76.611988
8342	Y1uI59ji9bhzy0yPEN57AQ	1	10751	-529	290	237	299	299	-15	-15	39.292403	-76.611988
8342	Y1uI59ji9bhzy0yPEN57AQ	1	10447	-599	224	252	299	299	-15	-15	39.292403	-76.611988
8342	Y1uI59ji9bhzy0yPEN57AQ	1	10442	-655	223	264	299	299	-15	-15	39.292403	-76.611988
8342	Y1uI59ji9bhzy0yPEN57AQ	1	10562	-711	249	276	299	299	-15	-15	39.292403	-76.611988
8342	Y1uI59ji9bhzy0yPEN57AQ	1	10907	-757	324	286	299	299	-15	-15	39.292403	-76.611988
8342	Y1uI59ji9bhzy0yPEN57AQ	1	11063	-743	358	283	299	299	-15	-15	39.292403	-76.611988
8343	Y1uI59ji9bhzy0yPEN57AQ	1	8331	-692	391	263	221	221	-16	-16	39.292403	-76.611988
8343	Y1uI59ji9bhzy0yPEN57AQ	1	8331	-622	391	248	221	221	-16	-16	39.292403	-76.611988
8343	Y1uI59ji9bhzy0yPEN57AQ	1	8119	-548	345	232	221	221	-16	-16	39.292403	-76.611988
8343	Y1uI59ji9bhzy0yPEN57AQ	1	7940	-603	306	244	221	221	-16	-16	39.292403	-76.611988
8343	Y1uI59ji9bhzy0yPEN57AQ	1	7760	-529	267	228	221	221	-16	-16	39.292403	-76.611988
8343	Y1uI59ji9bhzy0yPEN57AQ	1	7438	-613	197	246	221	221	-16	-16	39.292403	-76.611988
8343	Y1uI59ji9bhzy0yPEN57AQ	1	7443	-668	198	258	221	221	-16	-16	39.292403	-76.611988
8343	Y1uI59ji9bhzy0yPEN57AQ	1	7622	-771	237	280	221	221	-16	-16	39.292403	-76.611988
8344	Y1uI59ji9bhzy0yPEN57AQ	1	8375	-666	441	275	221	221	-16	-16	39.292403	-76.611988
8344	Y1uI59ji9bhzy0yPEN57AQ	1	8377	-638	442	263	221	221	-16	-16	39.292403	-76.611988
8344	Y1uI59ji9bhzy0yPEN57AQ	1	8140	-552	339	226	221	221	-16	-16	39.292403	-76.611988
8344	Y1uI59ji9bhzy0yPEN57AQ	1	7827	-641	203	264	221	221	-16	-16	39.292403	-76.611988
8344	Y1uI59ji9bhzy0yPEN57AQ	1	7777	-757	181	314	221	221	-16	-16	39.292403	-76.611988
8344	Y1uI59ji9bhzy0yPEN57AQ	1	7779	-794	182	330	221	221	-16	-16	39.292403	-76.611988
8344	Y1uI59ji9bhzy0yPEN57AQ	1	7901	-796	235	331	221	221	-16	-16	39.292403	-76.611988
8344	Y1uI59ji9bhzy0yPEN57AQ	1	8039	-771	295	320	221	221	-16	-16	39.292403	-76.611988
8344	Y1uI59ji9bhzy0yPEN57AQ	1	8262	-715	392	296	221	221	-16	-16	39.292403	-76.611988
8345	Y1uI59ji9bhzy0yPEN57AQ	1	7723	-779	322	340	211	211	-15	-15	39.292403	-76.611988
8345	Y1uI59ji9bhzy0yPEN57AQ	1	7822	-633	365	277	211	211	-15	-15	39.292403	-76.611988
8345	Y1uI59ji9bhzy0yPEN57AQ	1	7712	-600	317	263	211	211	-15	-15	39.292403	-76.611988
8345	Y1uI59ji9bhzy0yPEN57AQ	1	7470	-619	212	271	211	211	-15	-15	39.292403	-76.611988
8345	Y1uI59ji9bhzy0yPEN57AQ	1	7465	-654	210	286	211	211	-15	-15	39.292403	-76.611988
8345	Y1uI59ji9bhzy0yPEN57AQ	1	7509	-714	229	312	211	211	-15	-15	39.292403	-76.611988
8345	Y1uI59ji9bhzy0yPEN57AQ	1	7631	-763	282	333	211	211	-15	-15	39.292403	-76.611988
8346	Y1uI59ji9bhzy0yPEN57AQ	1	4700	-696	153	288	140	140	-16	-16	39.292403	-76.611988
8346	Y1uI59ji9bhzy0yPEN57AQ	1	4688	-661	148	273	140	140	-16	-16	39.292403	-76.611988
8346	Y1uI59ji9bhzy0yPEN57AQ	1	4732	-599	167	246	140	140	-16	-16	39.292403	-76.611988
