LabelId	LabelBinId	LabelGSVPanoramaId	LabelTypeId	svImageX	svImageY	originalCanvasX	originalCanvasY	originalHeading	heading	originalPitch	pitch	labelLat	labelLng
35007	364	Q9idIq63l8rf4B4cyw9-Mw	1	1674	-322	277	353	50	50	-2	-2	38.899811	-77.026996
35008	364	Q9idIq63l8rf4B4cyw9-Mw	1	4198	-501	221	310	131	131	-5	-5	38.899811	-77.026996
35008	364	Q9idIq63l8rf4B4cyw9-Mw	1	4285	-483	240	306	131	131	-5	-5	38.899811	-77.026996
35008	364	Q9idIq63l8rf4B4cyw9-Mw	1	4363	-459	257	301	131	131	-5	-5	38.899811	-77.026996
35008	364	Q9idIq63l8rf4B4cyw9-Mw	1	4432	-459	272	301	131	131	-5	-5	38.899811	-77.026996
35008	364	Q9idIq63l8rf4B4cyw9-Mw	1	4570	-483	302	306	131	131	-5	-5	38.899811	-77.026996
35008	364	Q9idIq63l8rf4B4cyw9-Mw	1	4635	-557	316	322	131	131	-5	-5	38.899811	-77.026996
35008	364	Q9idIq63l8rf4B4cyw9-Mw	1	4603	-599	309	331	131	131	-5	-5	38.899811	-77.026996
35008	364	Q9idIq63l8rf4B4cyw9-Mw	1	4377	-599	260	331	131	131	-5	-5	38.899811	-77.026996
35008	364	Q9idIq63l8rf4B4cyw9-Mw	1	4216	-548	225	320	131	131	-5	-5	38.899811	-77.026996
35009	364	Q9idIq63l8rf4B4cyw9-Mw	1	4819	-608	356	333	131	131	-5	-5	38.899811	-77.026996
35009	364	Q9idIq63l8rf4B4cyw9-Mw	1	4828	-543	358	319	131	131	-5	-5	38.899811	-77.026996
35009	364	Q9idIq63l8rf4B4cyw9-Mw	1	4856	-496	364	309	131	131	-5	-5	38.899811	-77.026996
35009	364	Q9idIq63l8rf4B4cyw9-Mw	1	5063	-473	409	304	131	131	-5	-5	38.899811	-77.026996
35009	364	Q9idIq63l8rf4B4cyw9-Mw	1	5168	-473	432	304	131	131	-5	-5	38.899811	-77.026996
35009	364	Q9idIq63l8rf4B4cyw9-Mw	1	5265	-478	453	305	131	131	-5	-5	38.899811	-77.026996
35009	364	Q9idIq63l8rf4B4cyw9-Mw	1	5288	-506	458	311	131	131	-5	-5	38.899811	-77.026996
35009	364	Q9idIq63l8rf4B4cyw9-Mw	1	5145	-566	427	324	131	131	-5	-5	38.899811	-77.026996
35009	364	Q9idIq63l8rf4B4cyw9-Mw	1	4971	-599	389	331	131	131	-5	-5	38.899811	-77.026996
35010	364	Q9idIq63l8rf4B4cyw9-Mw	1	8678	-450	259	220	247	247	-15	-15	38.899811	-77.026996
35010	364	Q9idIq63l8rf4B4cyw9-Mw	1	8733	-376	271	204	247	247	-15	-15	38.899811	-77.026996
35010	364	Q9idIq63l8rf4B4cyw9-Mw	1	8812	-352	288	199	247	247	-15	-15	38.899811	-77.026996
35010	364	Q9idIq63l8rf4B4cyw9-Mw	1	8885	-352	304	199	247	247	-15	-15	38.899811	-77.026996
35010	364	Q9idIq63l8rf4B4cyw9-Mw	1	8991	-352	327	199	247	247	-15	-15	38.899811	-77.026996
35010	364	Q9idIq63l8rf4B4cyw9-Mw	1	9069	-427	344	215	247	247	-15	-15	38.899811	-77.026996
35010	364	Q9idIq63l8rf4B4cyw9-Mw	1	9088	-464	348	223	247	247	-15	-15	38.899811	-77.026996
35010	364	Q9idIq63l8rf4B4cyw9-Mw	1	8963	-492	321	229	247	247	-15	-15	38.899811	-77.026996
35010	364	Q9idIq63l8rf4B4cyw9-Mw	1	8816	-469	289	224	247	247	-15	-15	38.899811	-77.026996
35010	364	Q9idIq63l8rf4B4cyw9-Mw	1	8724	-445	269	219	247	247	-15	-15	38.899811	-77.026996
35011	364	Q9idIq63l8rf4B4cyw9-Mw	1	11550	-336	427	90	308	308	-18	-18	38.899811	-77.026996
35011	364	Q9idIq63l8rf4B4cyw9-Mw	1	11578	-309	440	78	308	308	-18	-18	38.899811	-77.026996
35011	364	Q9idIq63l8rf4B4cyw9-Mw	1	11600	-285	450	67	308	308	-18	-18	38.899811	-77.026996
35011	364	Q9idIq63l8rf4B4cyw9-Mw	1	11668	-276	481	63	308	308	-18	-18	38.899811	-77.026996
35011	364	Q9idIq63l8rf4B4cyw9-Mw	1	11775	-276	530	63	308	308	-18	-18	38.899811	-77.026996
35011	364	Q9idIq63l8rf4B4cyw9-Mw	1	11793	-311	538	79	308	308	-18	-18	38.899811	-77.026996
35011	364	Q9idIq63l8rf4B4cyw9-Mw	1	11789	-345	536	94	308	308	-18	-18	38.899811	-77.026996
35011	364	Q9idIq63l8rf4B4cyw9-Mw	1	11699	-362	495	102	308	308	-18	-18	38.899811	-77.026996
35011	364	Q9idIq63l8rf4B4cyw9-Mw	1	11567	-358	435	100	308	308	-18	-18	38.899811	-77.026996
35012	364	Q9idIq63l8rf4B4cyw9-Mw	1	11933	-338	602	91	308	308	-18	-18	38.899811	-77.026996
35012	364	Q9idIq63l8rf4B4cyw9-Mw	1	11909	-309	591	78	308	308	-18	-18	38.899811	-77.026996
35012	364	Q9idIq63l8rf4B4cyw9-Mw	1	11896	-289	585	69	308	308	-18	-18	38.899811	-77.026996
35012	364	Q9idIq63l8rf4B4cyw9-Mw	1	11979	-274	623	62	308	308	-18	-18	38.899811	-77.026996
35012	364	Q9idIq63l8rf4B4cyw9-Mw	1	12032	-269	647	60	308	308	-18	-18	38.899811	-77.026996
35012	364	Q9idIq63l8rf4B4cyw9-Mw	1	12073	-269	666	60	308	308	-18	-18	38.899811	-77.026996
35013	364	Q9idIq63l8rf4B4cyw9-Mw	1	11963	-334	614	89	308	308	-18	-18	38.899811	-77.026996
35013	364	Q9idIq63l8rf4B4cyw9-Mw	1	11932	-314	600	80	308	308	-18	-18	38.899811	-77.026996
35013	364	Q9idIq63l8rf4B4cyw9-Mw	1	11923	-291	596	70	308	308	-18	-18	38.899811	-77.026996
35013	364	Q9idIq63l8rf4B4cyw9-Mw	1	11998	-280	630	65	308	308	-18	-18	38.899811	-77.026996
35013	364	Q9idIq63l8rf4B4cyw9-Mw	1	12042	-285	650	67	308	308	-18	-18	38.899811	-77.026996
35013	364	Q9idIq63l8rf4B4cyw9-Mw	1	12068	-298	662	73	308	308	-18	-18	38.899811	-77.026996
35013	364	Q9idIq63l8rf4B4cyw9-Mw	1	12048	-316	653	81	308	308	-18	-18	38.899811	-77.026996
35013	364	Q9idIq63l8rf4B4cyw9-Mw	1	12015	-334	638	89	308	308	-18	-18	38.899811	-77.026996
61520	365	Q9idIq63l8rf4B4cyw9-Mw	1	11456	-277	228	295	318	318	-4	-4	38.899811	-77.026996
61520	365	Q9idIq63l8rf4B4cyw9-Mw	1	11552	-299	272	305	318	318	-4	-4	38.899811	-77.026996
61520	365	Q9idIq63l8rf4B4cyw9-Mw	1	11598	-304	293	307	318	318	-4	-4	38.899811	-77.026996
61520	365	Q9idIq63l8rf4B4cyw9-Mw	1	11727	-306	352	308	318	318	-4	-4	38.899811	-77.026996
61520	365	Q9idIq63l8rf4B4cyw9-Mw	1	11806	-299	388	305	318	318	-4	-4	38.899811	-77.026996
61520	365	Q9idIq63l8rf4B4cyw9-Mw	1	11751	-271	363	292	318	318	-4	-4	38.899811	-77.026996
61520	365	Q9idIq63l8rf4B4cyw9-Mw	1	11563	-271	277	292	318	318	-4	-4	38.899811	-77.026996
61521	365	Q9idIq63l8rf4B4cyw9-Mw	1	11885	-300	267	306	324	324	-6	-6	38.899811	-77.026996
61521	365	Q9idIq63l8rf4B4cyw9-Mw	1	11972	-301	343	307	324	324	-6	-6	38.899811	-77.026996
61521	365	Q9idIq63l8rf4B4cyw9-Mw	1	12019	-296	384	302	324	324	-6	-6	38.899811	-77.026996
61521	365	Q9idIq63l8rf4B4cyw9-Mw	1	12065	-285	424	293	324	324	-6	-6	38.899811	-77.026996
61521	365	Q9idIq63l8rf4B4cyw9-Mw	1	12123	-267	474	277	324	324	-6	-6	38.899811	-77.026996
61521	365	Q9idIq63l8rf4B4cyw9-Mw	1	12162	-250	508	263	324	324	-6	-6	38.899811	-77.026996
61521	365	Q9idIq63l8rf4B4cyw9-Mw	1	12122	-243	473	257	324	324	-6	-6	38.899811	-77.026996
61521	365	Q9idIq63l8rf4B4cyw9-Mw	1	12104	-250	458	263	324	324	-6	-6	38.899811	-77.026996
61521	365	Q9idIq63l8rf4B4cyw9-Mw	1	11983	-243	352	257	324	324	-6	-6	38.899811	-77.026996
61521	365	Q9idIq63l8rf4B4cyw9-Mw	1	11880	-274	263	283	324	324	-6	-6	38.899811	-77.026996
61522	365	Q9idIq63l8rf4B4cyw9-Mw	1	1466	-315	286	148	42	42	-11	-11	38.899811	-77.026996
61522	365	Q9idIq63l8rf4B4cyw9-Mw	1	1585	-321	389	153	42	42	-11	-11	38.899811	-77.026996
61522	365	Q9idIq63l8rf4B4cyw9-Mw	1	1719	-319	506	152	42	42	-11	-11	38.899811	-77.026996
61522	365	Q9idIq63l8rf4B4cyw9-Mw	1	1823	-296	596	132	42	42	-11	-11	38.899811	-77.026996
61522	365	Q9idIq63l8rf4B4cyw9-Mw	1	1741	-281	525	119	42	42	-11	-11	38.899811	-77.026996
61522	365	Q9idIq63l8rf4B4cyw9-Mw	1	1608	-276	409	115	42	42	-11	-11	38.899811	-77.026996
61522	365	Q9idIq63l8rf4B4cyw9-Mw	1	1518	-281	331	119	42	42	-11	-11	38.899811	-77.026996
61523	365	Q9idIq63l8rf4B4cyw9-Mw	1	4153	-486	419	160	109	109	-18	-18	38.899811	-77.026996
61523	365	Q9idIq63l8rf4B4cyw9-Mw	1	4219	-533	449	181	109	109	-18	-18	38.899811	-77.026996
61523	365	Q9idIq63l8rf4B4cyw9-Mw	1	4308	-564	490	195	109	109	-18	-18	38.899811	-77.026996
61523	365	Q9idIq63l8rf4B4cyw9-Mw	1	4424	-577	543	201	109	109	-18	-18	38.899811	-77.026996
61523	365	Q9idIq63l8rf4B4cyw9-Mw	1	4571	-581	610	203	109	109	-18	-18	38.899811	-77.026996
61523	365	Q9idIq63l8rf4B4cyw9-Mw	1	4556	-495	603	164	109	109	-18	-18	38.899811	-77.026996
61523	365	Q9idIq63l8rf4B4cyw9-Mw	1	4394	-466	529	151	109	109	-18	-18	38.899811	-77.026996
61523	365	Q9idIq63l8rf4B4cyw9-Mw	1	4275	-473	475	154	109	109	-18	-18	38.899811	-77.026996
61524	365	Q9idIq63l8rf4B4cyw9-Mw	1	4778	-586	376	202	128	128	-18	-18	38.899811	-77.026996
61524	365	Q9idIq63l8rf4B4cyw9-Mw	1	4956	-586	457	202	128	128	-18	-18	38.899811	-77.026996
61524	365	Q9idIq63l8rf4B4cyw9-Mw	1	5131	-552	537	187	128	128	-18	-18	38.899811	-77.026996
61524	365	Q9idIq63l8rf4B4cyw9-Mw	1	5265	-497	598	162	128	128	-18	-18	38.899811	-77.026996
61524	365	Q9idIq63l8rf4B4cyw9-Mw	1	4980	-484	468	156	128	128	-18	-18	38.899811	-77.026996
61524	365	Q9idIq63l8rf4B4cyw9-Mw	1	4811	-504	391	165	128	128	-18	-18	38.899811	-77.026996
61525	365	Q9idIq63l8rf4B4cyw9-Mw	1	8674	-424	273	386	237	237	-7	-7	38.899811	-77.026996
61525	365	Q9idIq63l8rf4B4cyw9-Mw	1	8752	-450	340	409	237	237	-7	-7	38.899811	-77.026996
61525	365	Q9idIq63l8rf4B4cyw9-Mw	1	8826	-457	405	415	237	237	-7	-7	38.899811	-77.026996
61525	365	Q9idIq63l8rf4B4cyw9-Mw	1	8893	-462	463	419	237	237	-7	-7	38.899811	-77.026996
61525	365	Q9idIq63l8rf4B4cyw9-Mw	1	8965	-467	526	423	237	237	-7	-7	38.899811	-77.026996
61525	365	Q9idIq63l8rf4B4cyw9-Mw	1	9076	-455	622	413	237	237	-7	-7	38.899811	-77.026996
61525	365	Q9idIq63l8rf4B4cyw9-Mw	1	9015	-393	569	360	237	237	-7	-7	38.899811	-77.026996
61525	365	Q9idIq63l8rf4B4cyw9-Mw	1	8739	-382	329	350	237	237	-7	-7	38.899811	-77.026996
59330	366	Q9idIq63l8rf4B4cyw9-Mw	1	11627	-280	192	308	320	320	-5	-5	38.899811	-77.026996
59330	366	Q9idIq63l8rf4B4cyw9-Mw	1	11506	-290	87	317	320	320	-5	-5	38.899811	-77.026996
59330	366	Q9idIq63l8rf4B4cyw9-Mw	1	11595	-315	164	338	320	320	-5	-5	38.899811	-77.026996
59330	366	Q9idIq63l8rf4B4cyw9-Mw	1	11726	-321	278	343	320	320	-5	-5	38.899811	-77.026996
59330	366	Q9idIq63l8rf4B4cyw9-Mw	1	11819	-311	359	335	320	320	-5	-5	38.899811	-77.026996
59330	366	Q9idIq63l8rf4B4cyw9-Mw	1	11756	-277	304	305	320	320	-5	-5	38.899811	-77.026996
59331	366	Q9idIq63l8rf4B4cyw9-Mw	1	11881	-309	413	333	320	320	-5	-5	38.899811	-77.026996
59331	366	Q9idIq63l8rf4B4cyw9-Mw	1	11878	-268	410	298	320	320	-5	-5	38.899811	-77.026996
59331	366	Q9idIq63l8rf4B4cyw9-Mw	1	11950	-259	473	290	320	320	-5	-5	38.899811	-77.026996
59331	366	Q9idIq63l8rf4B4cyw9-Mw	1	12117	-268	618	298	320	320	-5	-5	38.899811	-77.026996
59331	366	Q9idIq63l8rf4B4cyw9-Mw	1	12064	-289	572	316	320	320	-5	-5	38.899811	-77.026996
59331	366	Q9idIq63l8rf4B4cyw9-Mw	1	11976	-302	495	327	320	320	-5	-5	38.899811	-77.026996
59332	366	Q9idIq63l8rf4B4cyw9-Mw	1	8673	-425	184	340	240	240	-8	-8	38.899811	-77.026996
59332	366	Q9idIq63l8rf4B4cyw9-Mw	1	8851	-397	339	316	240	240	-8	-8	38.899811	-77.026996
59332	366	Q9idIq63l8rf4B4cyw9-Mw	1	9020	-411	486	328	240	240	-8	-8	38.899811	-77.026996
59332	366	Q9idIq63l8rf4B4cyw9-Mw	1	9079	-455	537	366	240	240	-8	-8	38.899811	-77.026996
59332	366	Q9idIq63l8rf4B4cyw9-Mw	1	8972	-470	444	379	240	240	-8	-8	38.899811	-77.026996
59332	366	Q9idIq63l8rf4B4cyw9-Mw	1	8804	-462	298	372	240	240	-8	-8	38.899811	-77.026996
59332	366	Q9idIq63l8rf4B4cyw9-Mw	1	8711	-446	217	358	240	240	-8	-8	38.899811	-77.026996
59333	366	Q9idIq63l8rf4B4cyw9-Mw	1	4827	-497	319	289	133	133	-10	-10	38.899811	-77.026996
59333	366	Q9idIq63l8rf4B4cyw9-Mw	1	4798	-579	306	326	133	133	-10	-10	38.899811	-77.026996
59333	366	Q9idIq63l8rf4B4cyw9-Mw	1	4952	-585	376	329	133	133	-10	-10	38.899811	-77.026996
59333	366	Q9idIq63l8rf4B4cyw9-Mw	1	5140	-552	462	314	133	133	-10	-10	38.899811	-77.026996
59333	366	Q9idIq63l8rf4B4cyw9-Mw	1	5260	-492	517	287	133	133	-10	-10	38.899811	-77.026996
59333	366	Q9idIq63l8rf4B4cyw9-Mw	1	5002	-477	399	280	133	133	-10	-10	38.899811	-77.026996
59334	366	Q9idIq63l8rf4B4cyw9-Mw	1	4200	-481	33	282	133	133	-10	-10	38.899811	-77.026996
59334	366	Q9idIq63l8rf4B4cyw9-Mw	1	4435	-452	140	269	133	133	-10	-10	38.899811	-77.026996
59334	366	Q9idIq63l8rf4B4cyw9-Mw	1	4599	-486	215	284	133	133	-10	-10	38.899811	-77.026996
59334	366	Q9idIq63l8rf4B4cyw9-Mw	1	4625	-574	227	324	133	133	-10	-10	38.899811	-77.026996
59334	366	Q9idIq63l8rf4B4cyw9-Mw	1	4489	-570	165	322	133	133	-10	-10	38.899811	-77.026996
59334	366	Q9idIq63l8rf4B4cyw9-Mw	1	4275	-528	67	303	133	133	-10	-10	38.899811	-77.026996
59249	367	TFzHyOAKk5FHYpmFPnM9BQ	1	1353	-259	387	196	35	35	-10	-10	38.895012	-77.028068
59249	367	TFzHyOAKk5FHYpmFPnM9BQ	1	1450	-253	431	193	35	35	-10	-10	38.895012	-77.028068
59249	367	TFzHyOAKk5FHYpmFPnM9BQ	1	1450	-253	431	193	35	35	-10	-10	38.895012	-77.028068
59249	367	TFzHyOAKk5FHYpmFPnM9BQ	1	1559	-284	481	207	35	35	-10	-10	38.895012	-77.028068
59249	367	TFzHyOAKk5FHYpmFPnM9BQ	1	1559	-284	481	207	35	35	-10	-10	38.895012	-77.028068
59249	367	TFzHyOAKk5FHYpmFPnM9BQ	1	1559	-284	481	207	35	35	-10	-10	38.895012	-77.028068
59249	367	TFzHyOAKk5FHYpmFPnM9BQ	1	1294	-301	360	215	35	35	-10	-10	38.895012	-77.028068
59249	367	TFzHyOAKk5FHYpmFPnM9BQ	1	1294	-301	360	215	35	35	-10	-10	38.895012	-77.028068
59250	367	TFzHyOAKk5FHYpmFPnM9BQ	1	13088	-205	358	84	354	354	-10	-10	38.895012	-77.028068
59250	367	TFzHyOAKk5FHYpmFPnM9BQ	1	13184	-220	441	97	354	354	-10	-10	38.895012	-77.028068
59250	367	TFzHyOAKk5FHYpmFPnM9BQ	1	13182	-219	439	96	354	354	-10	-10	38.895012	-77.028068
59250	367	TFzHyOAKk5FHYpmFPnM9BQ	1	13208	-198	462	78	354	354	-10	-10	38.895012	-77.028068
59250	367	TFzHyOAKk5FHYpmFPnM9BQ	1	13208	-198	462	78	354	354	-10	-10	38.895012	-77.028068
59250	367	TFzHyOAKk5FHYpmFPnM9BQ	1	13087	-193	357	74	354	354	-10	-10	38.895012	-77.028068
59250	367	TFzHyOAKk5FHYpmFPnM9BQ	1	13087	-193	357	74	354	354	-10	-10	38.895012	-77.028068
59251	367	TFzHyOAKk5FHYpmFPnM9BQ	1	12700	-206	450	122	341	341	-9	-9	38.895012	-77.028068
59251	367	TFzHyOAKk5FHYpmFPnM9BQ	1	12773	-213	513	128	341	341	-9	-9	38.895012	-77.028068
59251	367	TFzHyOAKk5FHYpmFPnM9BQ	1	12773	-222	513	136	341	341	-9	-9	38.895012	-77.028068
59251	367	TFzHyOAKk5FHYpmFPnM9BQ	1	12770	-235	511	147	341	341	-9	-9	38.895012	-77.028068
59251	367	TFzHyOAKk5FHYpmFPnM9BQ	1	12770	-235	511	147	341	341	-9	-9	38.895012	-77.028068
59251	367	TFzHyOAKk5FHYpmFPnM9BQ	1	12591	-220	355	134	341	341	-9	-9	38.895012	-77.028068
59251	367	TFzHyOAKk5FHYpmFPnM9BQ	1	12591	-220	355	134	341	341	-9	-9	38.895012	-77.028068
59252	367	TFzHyOAKk5FHYpmFPnM9BQ	1	11688	-280	182	208	322	322	-9	-9	38.895012	-77.028068
59252	367	TFzHyOAKk5FHYpmFPnM9BQ	1	12063	-383	508	297	322	322	-9	-9	38.895012	-77.028068
59252	367	TFzHyOAKk5FHYpmFPnM9BQ	1	12063	-383	508	297	322	322	-9	-9	38.895012	-77.028068
59252	367	TFzHyOAKk5FHYpmFPnM9BQ	1	12301	-302	715	227	322	322	-9	-9	38.895012	-77.028068
59252	367	TFzHyOAKk5FHYpmFPnM9BQ	1	11979	-243	435	176	322	322	-9	-9	38.895012	-77.028068
59252	367	TFzHyOAKk5FHYpmFPnM9BQ	1	11979	-243	435	176	322	322	-9	-9	38.895012	-77.028068
59253	367	TFzHyOAKk5FHYpmFPnM9BQ	1	8925	-401	395	127	239	239	-18	-18	38.895012	-77.028068
59253	367	TFzHyOAKk5FHYpmFPnM9BQ	1	9109	-417	479	134	239	239	-18	-18	38.895012	-77.028068
59253	367	TFzHyOAKk5FHYpmFPnM9BQ	1	9109	-417	479	134	239	239	-18	-18	38.895012	-77.028068
59253	367	TFzHyOAKk5FHYpmFPnM9BQ	1	9194	-530	518	185	239	239	-18	-18	38.895012	-77.028068
59253	367	TFzHyOAKk5FHYpmFPnM9BQ	1	9194	-530	518	185	239	239	-18	-18	38.895012	-77.028068
59253	367	TFzHyOAKk5FHYpmFPnM9BQ	1	8664	-463	276	155	239	239	-18	-18	38.895012	-77.028068
59253	367	TFzHyOAKk5FHYpmFPnM9BQ	1	8664	-463	276	155	239	239	-18	-18	38.895012	-77.028068
59254	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5197	-290	223	17	149	149	-21	-21	38.895012	-77.028068
59254	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5076	-352	168	45	149	149	-21	-21	38.895012	-77.028068
59254	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5501	-325	362	33	149	149	-21	-21	38.895012	-77.028068
59255	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5188	-301	219	22	149	149	-21	-21	38.895012	-77.028068
59255	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5333	-283	285	14	149	149	-21	-21	38.895012	-77.028068
59255	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5333	-283	285	14	149	149	-21	-21	38.895012	-77.028068
59255	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5475	-327	350	34	149	149	-21	-21	38.895012	-77.028068
59256	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5190	-299	220	21	149	149	-21	-21	38.895012	-77.028068
59256	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5136	-334	195	37	149	149	-21	-21	38.895012	-77.028068
59256	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5458	-336	342	38	149	149	-21	-21	38.895012	-77.028068
59257	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5182	-267	210	255	145	145	-7	-7	38.895012	-77.028068
59257	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5301	-265	313	253	145	145	-7	-7	38.895012	-77.028068
59257	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5477	-307	466	289	145	145	-7	-7	38.895012	-77.028068
59258	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5182	-274	210	261	145	145	-7	-7	38.895012	-77.028068
59258	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5048	-325	93	305	145	145	-7	-7	38.895012	-77.028068
59258	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5048	-325	93	305	145	145	-7	-7	38.895012	-77.028068
59258	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5462	-314	453	295	145	145	-7	-7	38.895012	-77.028068
59259	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5177	-276	205	263	145	145	-7	-7	38.895012	-77.028068
59259	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5310	-268	321	256	145	145	-7	-7	38.895012	-77.028068
59259	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5477	-295	466	279	145	145	-7	-7	38.895012	-77.028068
59259	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5471	-288	461	273	145	145	-7	-7	38.895012	-77.028068
59259	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5078	-322	119	302	145	145	-7	-7	38.895012	-77.028068
59259	367	TFzHyOAKk5FHYpmFPnM9BQ	1	5078	-322	119	302	145	145	-7	-7	38.895012	-77.028068
59260	367	TFzHyOAKk5FHYpmFPnM9BQ	1	4627	-242	366	116	125	125	-10	-10	38.895012	-77.028068
59260	367	TFzHyOAKk5FHYpmFPnM9BQ	1	4734	-256	459	128	125	125	-10	-10	38.895012	-77.028068
59260	367	TFzHyOAKk5FHYpmFPnM9BQ	1	4734	-256	459	128	125	125	-10	-10	38.895012	-77.028068
59260	367	TFzHyOAKk5FHYpmFPnM9BQ	1	4677	-316	410	179	125	125	-10	-10	38.895012	-77.028068
59260	367	TFzHyOAKk5FHYpmFPnM9BQ	1	4677	-316	410	179	125	125	-10	-10	38.895012	-77.028068
59260	367	TFzHyOAKk5FHYpmFPnM9BQ	1	4423	-265	189	135	125	125	-10	-10	38.895012	-77.028068
59260	367	TFzHyOAKk5FHYpmFPnM9BQ	1	4423	-265	189	135	125	125	-10	-10	38.895012	-77.028068
59261	367	TFzHyOAKk5FHYpmFPnM9BQ	1	3074	-312	439	189	78	78	-11	-11	38.895012	-77.028068
59261	367	TFzHyOAKk5FHYpmFPnM9BQ	1	2671	-423	255	239	78	78	-11	-11	38.895012	-77.028068
59261	367	TFzHyOAKk5FHYpmFPnM9BQ	1	2671	-423	255	239	78	78	-11	-11	38.895012	-77.028068
59261	367	TFzHyOAKk5FHYpmFPnM9BQ	1	2123	-369	5	215	78	78	-11	-11	38.895012	-77.028068
59261	367	TFzHyOAKk5FHYpmFPnM9BQ	1	2123	-369	5	215	78	78	-11	-11	38.895012	-77.028068
59261	367	TFzHyOAKk5FHYpmFPnM9BQ	1	2598	-307	222	187	78	78	-11	-11	38.895012	-77.028068
59261	367	TFzHyOAKk5FHYpmFPnM9BQ	1	2598	-307	222	187	78	78	-11	-11	38.895012	-77.028068
60621	368	TFzHyOAKk5FHYpmFPnM9BQ	1	12614	-220	518	289	336	336	-4	-4	38.895012	-77.028068
60621	368	TFzHyOAKk5FHYpmFPnM9BQ	1	12706	-202	598	273	336	336	-4	-4	38.895012	-77.028068
60621	368	TFzHyOAKk5FHYpmFPnM9BQ	1	12773	-213	656	283	336	336	-4	-4	38.895012	-77.028068
60621	368	TFzHyOAKk5FHYpmFPnM9BQ	1	12774	-238	657	304	336	336	-4	-4	38.895012	-77.028068
60621	368	TFzHyOAKk5FHYpmFPnM9BQ	1	12727	-239	616	305	336	336	-4	-4	38.895012	-77.028068
60621	368	TFzHyOAKk5FHYpmFPnM9BQ	1	12655	-236	553	302	336	336	-4	-4	38.895012	-77.028068
60622	368	TFzHyOAKk5FHYpmFPnM9BQ	1	8686	-452	290	254	237	237	-12	-12	38.895012	-77.028068
60622	368	TFzHyOAKk5FHYpmFPnM9BQ	1	8977	-388	543	199	237	237	-12	-12	38.895012	-77.028068
60622	368	TFzHyOAKk5FHYpmFPnM9BQ	1	9119	-405	666	214	237	237	-12	-12	38.895012	-77.028068
60622	368	TFzHyOAKk5FHYpmFPnM9BQ	1	9176	-517	716	310	237	237	-12	-12	38.895012	-77.028068
60622	368	TFzHyOAKk5FHYpmFPnM9BQ	1	9035	-519	593	312	237	237	-12	-12	38.895012	-77.028068
60622	368	TFzHyOAKk5FHYpmFPnM9BQ	1	8890	-515	467	308	237	237	-12	-12	38.895012	-77.028068
60622	368	TFzHyOAKk5FHYpmFPnM9BQ	1	8807	-498	395	294	237	237	-12	-12	38.895012	-77.028068
60623	368	TFzHyOAKk5FHYpmFPnM9BQ	1	5115	-281	298	234	140	140	-8	-8	38.895012	-77.028068
60623	368	TFzHyOAKk5FHYpmFPnM9BQ	1	5204	-268	375	223	140	140	-8	-8	38.895012	-77.028068
60623	368	TFzHyOAKk5FHYpmFPnM9BQ	1	5348	-268	500	223	140	140	-8	-8	38.895012	-77.028068
60623	368	TFzHyOAKk5FHYpmFPnM9BQ	1	5470	-314	606	262	140	140	-8	-8	38.895012	-77.028068
60623	368	TFzHyOAKk5FHYpmFPnM9BQ	1	5386	-334	533	280	140	140	-8	-8	38.895012	-77.028068
60623	368	TFzHyOAKk5FHYpmFPnM9BQ	1	5240	-348	406	292	140	140	-8	-8	38.895012	-77.028068
60623	368	TFzHyOAKk5FHYpmFPnM9BQ	1	5156	-345	333	289	140	140	-8	-8	38.895012	-77.028068
60623	368	TFzHyOAKk5FHYpmFPnM9BQ	1	5126	-329	307	275	140	140	-8	-8	38.895012	-77.028068
60624	368	TFzHyOAKk5FHYpmFPnM9BQ	1	4477	-257	421	215	119	119	-8	-8	38.895012	-77.028068
60624	368	TFzHyOAKk5FHYpmFPnM9BQ	1	4646	-243	568	203	119	119	-8	-8	38.895012	-77.028068
60624	368	TFzHyOAKk5FHYpmFPnM9BQ	1	4753	-251	661	210	119	119	-8	-8	38.895012	-77.028068
60624	368	TFzHyOAKk5FHYpmFPnM9BQ	1	4679	-314	597	264	119	119	-8	-8	38.895012	-77.028068
